task_age,time_to_due,block_count,total_blocked_hours,column_change_count,time_in_current_column,dependency_count,unresolved_dependencies,assignee_count,estimateHours,difficulty,progress_ratio,is_overdue,blocked_ratio,comment_count,desc_length,assignee_workload,risk_level_label,label_score
2736.0,-24.0,0,0.0,0,2736.0,0,0,0,9,1,0.9913039886579751,1,0.0,1,1042,0,1,6
3120.0,-48.0,0,0.0,0,3120.0,0,0,0,8,4,0.9848481739746925,1,0.0,0,1076,0,1,6
2184.0,0.0,0,0.0,0,2184.0,0,0,1,16,3,0.9999995421247517,0,0.0,1,1077,82,2,10
2880.0,48.0,0,0.0,0,2880.0,0,0,1,4,2,0.9836062214459625,0,0.0,0,1083,106,1,4
1704.0,48.0,0,0.0,0,1704.0,0,0,0,11,4,0.9726021845877942,0,0.0,0,1009,0,1,4
1704.0,-24.0,0,0.0,0,1704.0,0,0,0,28,3,0.9861105404452891,1,0.0,0,1061,0,1,6
3288.0,-24.0,0,0.0,0,3288.0,0,0,0,3,1,0.9927533234440448,1,0.0,0,1048,0,1,6
2232.0,48.0,0,0.0,0,2232.0,0,0,0,10,4,0.9789469390583599,0,0.0,0,1054,0,1,3
2832.0,-48.0,0,0.0,0,2832.0,0,0,0,21,3,0.9833329918982666,1,0.0,1,1058,0,2,7
1968.0,-48.0,0,0.0,0,1968.0,0,0,0,8,3,0.97618999196925,1,0.0,0,1103,0,2,7
3024.0,24.0,0,0.0,0,3024.0,1,0,0,27,3,0.9921256587514242,0,0.0,0,1002,0,1,4
2352.0,-24.0,0,0.0,0,2352.0,0,0,0,17,3,0.9898985732750112,1,0.0,0,1080,0,2,7
3168.0,96.0,0,0.0,0,3168.0,0,0,0,16,4,0.970587937932617,0,0.0,0,1064,0,1,4
2640.0,-24.0,0,0.0,0,2640.0,0,0,1,9,4,0.9909906189975153,1,0.0,0,1034,104,2,10
1992.0,0.0,0,0.0,0,1992.0,0,0,0,19,4,0.9999994979922199,0,0.0,1,1055,0,1,6
2952.0,24.0,0,0.0,0,2952.0,1,1,1,13,3,0.9919351505594252,0,0.0,1,1081,105,2,8
1200.0,48.0,0,0.0,0,1200.0,0,0,0,39,4,0.9615376910755681,0,0.0,1,1065,0,1,3
3072.0,96.0,0,0.0,0,3072.0,0,0,0,14,2,0.969696663605851,0,0.0,0,1032,0,0,2
1368.0,-72.0,0,0.0,0,1368.0,1,1,0,19,5,0.949999340278236,1,0.0,0,1033,0,2,8
2520.0,24.0,0,0.0,0,2520.0,0,0,0,32,2,0.9905656483625596,0,0.0,0,1027,0,0,2
1848.0,120.0,0,0.0,0,1848.0,0,0,0,11,2,0.9390239130976051,0,0.0,1,1041,0,0,2
1080.0,96.0,0,0.0,0,1080.0,1,1,0,7,3,0.9183665660148248,0,0.0,1,1065,0,1,4
2376.0,-48.0,0,0.0,0,2376.0,0,0,1,10,4,0.9801976154300266,1,0.0,1,1073,91,2,10
2712.0,-72.0,0,0.0,0,2712.0,0,0,1,18,4,0.9741375811287424,1,0.0,0,1025,105,2,9
1560.0,-24.0,0,0.0,0,1560.0,1,1,1,12,3,0.9848478631010965,1,0.0,0,1048,69,2,12
2112.0,120.0,0,0.0,0,2112.0,0,0,1,7,4,0.9462361351988641,0,0.0,0,1091,82,1,5
2136.0,24.0,0,0.0,0,2136.0,0,0,0,2,2,0.9888884310701707,0,0.0,0,1071,0,1,3
3024.0,120.0,0,0.0,0,3024.0,1,0,0,6,4,0.9618317551425715,0,0.0,0,1038,0,0,2
2088.0,48.0,0,0.0,0,2088.0,1,0,1,36,2,0.9775276322436177,0,0.0,0,1049,83,1,5
1152.0,72.0,0,0.0,0,1152.0,0,0,0,35,2,0.9411757016538386,0,0.0,0,1061,0,0,2
2280.0,-72.0,0,0.0,0,2280.0,0,0,0,19,4,0.9693873429475582,1,0.0,1,1055,0,2,7
1584.0,0.0,0,0.0,0,1584.0,1,1,0,16,2,0.9999993686872672,0,0.0,0,1079,0,1,6
1920.0,24.0,0,0.0,0,1920.0,0,0,0,14,5,0.9876538129352814,0,0.0,0,1013,0,1,4
1224.0,72.0,0,0.0,0,1224.0,1,0,0,18,3,0.9444437157070095,0,0.0,1,1072,0,0,2
2448.0,72.0,0,0.0,0,2448.0,0,0,0,34,3,0.971428185941196,0,0.0,0,1054,0,1,3
1080.0,-72.0,0,0.0,0,1080.0,0,0,0,11,3,0.9374991861986232,1,0.0,0,1047,0,2,7
3000.0,96.0,0,0.0,0,3000.0,0,0,1,3,3,0.9689919350801243,0,0.0,0,1059,105,1,6
3072.0,120.0,0,0.0,0,3072.0,0,0,0,15,3,0.9624057135320446,0,0.0,1,1092,0,1,3
1800.0,24.0,0,0.0,0,1800.0,1,1,0,18,2,0.9868415642315985,0,0.0,0,1029,0,1,4
960.0,96.0,0,0.0,0,960.0,1,0,0,19,4,0.9090900482101817,0,0.0,0,1074,0,1,3
1512.0,48.0,0,0.0,0,1512.0,0,0,1,37,4,0.9692301479293923,0,0.0,0,1021,73,1,5
2064.0,48.0,0,0.0,0,2064.0,0,0,0,3,3,0.9772722645491171,0,0.0,0,1077,0,1,3
1536.0,96.0,0,0.0,0,1536.0,0,0,0,21,3,0.9411758938873199,0,0.0,0,1026,0,1,3
3168.0,24.0,0,0.0,0,3168.0,0,0,0,19,3,0.992480892079921,0,0.0,0,1086,0,1,5
2544.0,72.0,0,0.0,0,2544.0,1,0,0,4,5,0.9724766924783285,0,0.0,1,1053,0,1,3
3096.0,48.0,0,0.0,0,3096.0,0,0,0,7,2,0.9847325112173946,0,0.0,1,1087,0,0,2
1152.0,0.0,0,0.0,0,1152.0,0,0,0,17,3,0.999999131945198,0,0.0,0,1055,0,1,6
2880.0,-48.0,0,0.0,0,2880.0,0,0,0,32,4,0.9836062214459625,1,0.0,0,1057,0,2,7
1416.0,-48.0,0,0.0,0,1416.0,0,0,0,29,4,0.9672124540898538,1,0.0,0,1046,0,2,7
1776.0,-72.0,0,0.0,0,1776.0,0,0,0,20,3,0.9610384409965146,1,0.0,0,1029,0,2,7
1704.0,-48.0,0,0.0,0,1704.0,0,0,0,24,4,0.9726021845877942,1,0.0,0,1053,0,2,7
1176.0,96.0,0,0.0,0,1176.0,1,1,0,7,3,0.9245275750569378,0,0.0,0,1069,0,1,4
1896.0,48.0,0,0.0,0,1896.0,0,0,0,7,3,0.9753081402735904,0,0.0,0,1064,0,1,3
3048.0,48.0,0,0.0,0,3048.0,1,0,0,6,4,0.9844958060414063,0,0.0,0,1063,0,1,3
2232.0,0.0,0,0.0,0,2232.0,0,0,0,31,4,0.9999995519715268,0,0.0,0,1053,0,1,6
2928.0,-72.0,0,0.0,0,2928.0,0,0,0,28,5,0.9759996746667751,1,0.0,0,1091,0,2,7
1272.0,-72.0,0,0.0,0,1272.0,0,0,1,10,4,0.9464278672411702,1,0.0,0,1075,69,2,10
3264.0,0.0,0,0.0,0,3264.0,0,0,0,14,3,0.9999996936275448,0,0.0,1,1096,0,1,6
2304.0,-48.0,0,0.0,0,2304.0,0,0,0,17,4,0.9795914202417431,1,0.0,0,1074,0,1,6
1704.0,96.0,0,0.0,0,1704.0,0,0,0,15,1,0.946666140741033,0,0.0,0,1072,0,0,2
2088.0,120.0,0,0.0,0,2088.0,0,0,0,16,2,0.9456517456287383,0,0.0,0,1058,0,0,2
864.0,72.0,0,0.0,0,864.0,0,0,0,3,4,0.9230759368846828,0,0.0,0,1066,0,1,3
864.0,120.0,0,0.0,0,864.0,1,1,1,4,4,0.8780478881627153,0,0.0,0,1056,48,1,6
1704.0,24.0,0,0.0,0,1704.0,0,0,0,5,2,0.9861105404452891,0,0.0,1,1088,0,1,3
2352.0,-24.0,0,0.0,0,2352.0,0,0,0,3,5,0.9898985732750112,1,0.0,0,1032,0,2,8
2328.0,96.0,0,0.0,0,2328.0,0,0,0,20,4,0.9603956434011371,0,0.0,0,1085,0,1,3
1776.0,-48.0,0,0.0,0,1776.0,0,0,0,9,3,0.9736836767085106,1,0.0,0,1045,0,2,7
2688.0,48.0,0,0.0,0,2688.0,0,0,0,12,3,0.9824557812661617,0,0.0,0,1046,0,1,3
984.0,120.0,0,0.0,0,984.0,0,0,0,16,3,0.8913035404859235,0,0.0,0,1051,0,1,3
768.0,120.0,0,0.0,0,768.0,1,1,0,7,3,0.8648638909190418,0,0.0,1,1073,0,1,4
1296.0,-48.0,0,0.0,0,1296.0,0,0,0,4,4,0.9642849968117584,1,0.0,0,1047,0,2,7
648.0,48.0,0,0.0,0,648.0,0,0,0,7,4,0.9310331450673204,0,0.0,0,1048,0,1,3
840.0,120.0,0,0.0,0,840.0,0,0,0,10,4,0.8749990885426161,0,0.0,0,1069,0,1,3
2544.0,24.0,0,0.0,0,2544.0,0,0,0,15,5,0.9906538198388551,0,0.0,0,1067,0,1,4
672.0,0.0,0,0.0,0,672.0,0,0,0,24,4,0.9999985119069764,0,0.0,0,1080,0,1,6
1296.0,72.0,0,0.0,0,1296.0,0,0,0,16,3,0.9473677285323622,0,0.0,0,1046,0,1,3
2496.0,48.0,0,0.0,0,2496.0,0,0,0,16,5,0.9811316898067256,0,0.0,0,1072,0,1,3
336.0,0.0,0,0.0,0,336.0,0,0,0,27,4,0.9999970238183815,0,0.0,1,1077,0,1,6
792.0,-48.0,0,0.0,0,792.0,0,0,0,16,3,0.9428560204094996,1,0.0,1,1017,0,2,7
648.0,-48.0,0,0.0,0,648.0,0,0,0,34,3,0.9310331450673204,1,0.0,0,1040,0,2,7
1512.0,0.0,0,0.0,0,1512.0,0,0,1,3,5,0.9999993386247761,0,0.0,0,1083,49,2,8
2952.0,-72.0,0,0.0,0,2952.0,0,0,1,4,3,0.976190153376272,1,0.0,0,1075,74,2,11
2736.0,72.0,0,0.0,0,2736.0,0,0,1,30,4,0.9743586273651611,0,0.0,1,1086,74,1,6
2712.0,-48.0,0,0.0,0,2712.0,0,0,1,29,4,0.9826083396346594,1,0.0,0,1107,70,2,10
2760.0,24.0,0,0.0,0,2760.0,0,0,1,11,4,0.9913789542460653,0,0.0,0,1051,76,2,7
2400.0,24.0,0,0.0,0,2400.0,0,0,2,7,3,0.9900986014444713,0,0.0,0,1042,121,2,7
1872.0,24.0,0,0.0,0,1872.0,0,0,1,13,3,0.9873412514022936,0,0.0,0,1039,52,2,8
3528.0,48.0,0,0.0,0,3528.0,0,0,1,12,3,0.9865769053196572,0,0.0,0,1045,95,1,6
3672.0,48.0,0,0.0,0,3672.0,0,0,1,21,3,0.9870965088450244,0,0.0,0,1105,76,1,6
1848.0,48.0,0,0.0,0,1848.0,1,1,1,9,2,0.9746830302304693,0,0.0,0,1089,50,1,5
3432.0,24.0,0,0.0,0,3432.0,0,0,1,27,2,0.9930552682131747,0,0.0,0,1064,71,2,7
3480.0,0.0,0,0.0,0,3480.0,0,0,1,23,3,0.9999997126437606,0,0.0,0,1114,78,2,8
2112.0,0.0,0,0.0,0,2112.0,0,0,1,22,2,0.9999995265153756,0,0.0,0,1120,56,2,9
1296.0,-72.0,0,0.0,0,1296.0,0,0,1,24,3,0.9473677285323622,1,0.0,1,1060,46,2,9
1848.0,72.0,0,0.0,0,1848.0,0,0,1,14,3,0.9624994986981777,0,0.0,0,1071,41,1,5
3768.0,72.0,0,0.0,0,3768.0,0,0,1,6,3,0.9812497444662124,0,0.0,0,1030,99,1,6
1872.0,-24.0,0,0.0,0,1872.0,0,0,2,5,4,0.9873412514022936,1,0.0,0,1080,103,2,10
3120.0,120.0,0,0.0,0,3120.0,0,0,1,26,2,0.9629626657522636,0,0.0,0,1053,78,1,5
2616.0,48.0,0,0.0,0,2616.0,0,0,2,9,2,0.9819816133702651,0,0.0,0,1069,140,1,6
3024.0,48.0,0,0.0,0,3024.0,1,1,1,16,2,0.9843746795655339,0,0.0,0,1042,70,2,7
1200.0,96.0,0,0.0,0,1200.0,0,0,1,3,3,0.9259252114774603,0,0.0,0,1069,44,1,5
3312.0,120.0,0,0.0,0,3312.0,1,0,1,3,3,0.9650346838477027,0,0.0,0,1022,80,1,6
1944.0,0.0,0,0.0,0,1944.0,1,0,1,5,4,0.9999994855969725,0,0.0,0,1080,48,2,8
2856.0,-24.0,0,0.0,0,2856.0,0,0,2,4,5,0.9916663223380825,1,0.0,1,1076,137,2,10
1776.0,96.0,0,0.0,0,1776.0,0,0,1,38,5,0.9487174419244434,0,0.0,0,1028,41,1,5
2736.0,-48.0,0,0.0,0,2736.0,1,1,1,16,3,0.9827582676874038,1,0.0,1,1063,71,2,11
1368.0,0.0,0,0.0,0,1368.0,0,0,1,4,1,0.9999992690063824,0,0.0,1,1051,38,2,7
1632.0,-72.0,0,0.0,0,1632.0,1,1,1,6,3,0.9577459168157765,1,0.0,0,1024,51,2,11
1488.0,72.0,0,0.0,0,1488.0,0,0,1,7,1,0.9538455424067036,0,0.0,0,1072,42,1,4
2352.0,-48.0,0,0.0,0,2352.0,0,0,2,12,3,0.9799995916668367,1,0.0,0,1061,130,2,9
3240.0,-48.0,0,0.0,0,3240.0,0,0,1,40,4,0.985401160157798,1,0.0,1,1067,79,2,9
1800.0,-24.0,0,0.0,0,1800.0,0,0,1,10,2,0.9868415642315985,1,0.0,1,1056,56,2,9
1272.0,-48.0,0,0.0,0,1272.0,0,0,1,40,3,0.9636356336093685,1,0.0,0,1068,43,2,9
2544.0,-72.0,0,0.0,0,2544.0,1,0,1,3,1,0.9724766924783285,1,0.0,1,1055,68,2,9
1488.0,-72.0,0,0.0,0,1488.0,0,0,1,18,5,0.9538455424067036,1,0.0,0,1058,53,2,10
1296.0,-72.0,0,0.0,0,1296.0,1,0,1,10,4,0.9473677285323622,1,0.0,0,1056,42,2,9
1728.0,96.0,0,0.0,0,1728.0,0,0,1,18,3,0.9473679016623346,0,0.0,0,1039,57,1,6
2952.0,-48.0,0,0.0,0,2952.0,0,0,1,14,2,0.9839996720001093,1,0.0,0,999,80,2,9
3360.0,120.0,0,0.0,0,3360.0,0,0,2,13,2,0.9655169639319069,0,0.0,0,1047,159,1,4
3552.0,48.0,0,0.0,0,3552.0,0,0,1,26,3,0.9866663925926686,0,0.0,0,1068,97,1,6
2568.0,96.0,0,0.0,0,2568.0,0,0,1,4,3,0.9639636021157649,0,0.0,0,1042,75,1,6
3696.0,48.0,0,0.0,0,3696.0,0,0,1,16,4,0.9871792235098227,0,0.0,1,1062,85,1,6
2328.0,-48.0,0,0.0,0,2328.0,0,0,1,38,4,0.9797975674252661,1,0.0,0,1038,58,2,10
2736.0,-24.0,0,0.0,0,2736.0,0,0,2,36,4,0.9913039886579751,1,0.0,0,1021,151,2,10
1224.0,-24.0,0,0.0,0,1224.0,1,1,1,31,3,0.9807684448970795,1,0.0,0,1061,43,2,10
1704.0,72.0,0,0.0,0,1704.0,1,1,1,4,4,0.9594589192235815,0,0.0,0,1041,56,2,7
3600.0,24.0,0,0.0,0,3600.0,1,0,2,30,3,0.9933772093329996,0,0.0,0,1075,173,2,7
2808.0,-48.0,0,0.0,0,2808.0,0,0,2,19,3,0.9831929330556957,1,0.0,1,1055,140,2,10
3792.0,-24.0,0,0.0,0,3792.0,0,0,1,22,5,0.9937104314176017,1,0.0,1,1027,85,2,10
3696.0,-48.0,0,0.0,0,3696.0,0,0,1,10,1,0.9871792235098227,1,0.0,0,1098,83,2,8
2520.0,96.0,0,0.0,0,2520.0,0,0,2,10,4,0.9633023840587216,0,0.0,0,1065,134,1,6
2328.0,-48.0,0,0.0,0,2328.0,0,0,1,29,5,0.9797975674252661,1,0.0,0,1054,71,2,10
3168.0,24.0,0,0.0,0,3168.0,0,0,1,26,4,0.992480892079921,0,0.0,1,1057,75,2,8
3624.0,96.0,0,0.0,0,3624.0,0,0,1,15,4,0.974193286507181,0,0.0,0,1047,85,1,6
3840.0,0.0,0,0.0,0,3840.0,1,0,1,20,3,0.999999739583401,0,0.0,0,1091,92,2,8
816.0,120.0,0,0.0,0,816.0,0,0,1,29,3,0.8717939403910894,0,0.0,0,1073,32,1,4
1656.0,0.0,0,0.0,0,1656.0,0,0,1,24,5,0.9999993961356304,0,0.0,0,1045,56,2,9
2472.0,-48.0,0,0.0,0,2472.0,0,0,1,14,4,0.9809519916857175,1,0.0,0,1041,65,2,10
2016.0,0.0,0,0.0,0,2016.0,1,0,1,12,3,0.9999995039685,0,0.0,0,1042,57,2,9
1512.0,-72.0,0,0.0,0,1512.0,0,0,1,18,1,0.9545448519287552,1,0.0,0,1068,53,2,9
1248.0,24.0,0,0.0,0,1248.0,0,0,1,19,2,0.9811313041420565,0,0.0,0,1095,48,1,5
1080.0,72.0,0,0.0,0,1080.0,0,0,1,27,2,0.9374991861986232,0,0.0,0,1069,49,1,4
3264.0,0.0,0,0.0,0,3264.0,0,0,1,5,3,0.9999996936275448,0,0.0,0,1030,79,2,9
1776.0,-48.0,0,0.0,0,1776.0,0,0,2,30,3,0.9736836767085106,1,0.0,0,1056,111,2,10
2616.0,0.0,0,0.0,0,2616.0,0,0,1,14,2,0.9999996177371491,0,0.0,0,1101,75,2,8
2136.0,48.0,0,0.0,0,2136.0,0,0,1,15,3,0.978021530209922,0,0.0,0,1052,71,1,6
3696.0,-48.0,0,0.0,0,3696.0,0,0,2,21,3,0.9871792235098227,1,0.0,0,1046,186,2,10
2328.0,-72.0,0,0.0,0,2328.0,0,0,1,9,1,0.9699995958335017,1,0.0,0,1064,65,2,9
3024.0,120.0,0,0.0,0,3024.0,0,0,1,36,3,0.9618317551425715,0,0.0,0,1048,83,1,6
3120.0,120.0,0,0.0,0,3120.0,0,0,2,18,4,0.9629626657522636,0,0.0,0,1029,174,1,6
936.0,-72.0,0,0.0,0,936.0,0,0,1,6,4,0.9285705073705284,1,0.0,1,1091,50,2,9
2160.0,-72.0,0,0.0,0,2160.0,0,0,1,11,3,0.9677415019079292,1,0.0,0,1054,65,2,10
2400.0,-24.0,0,0.0,0,2400.0,0,0,2,16,2,0.9900986014444713,1,0.0,1,1099,135,2,8
2016.0,-72.0,0,0.0,0,2016.0,1,1,1,24,3,0.9655167789670598,1,0.0,1,1073,65,2,11
1224.0,48.0,0,0.0,0,1224.0,0,0,1,11,2,0.9622633944470169,0,0.0,1,1060,43,1,4
1512.0,-24.0,0,0.0,0,1512.0,0,0,1,36,3,0.9843743591312766,1,0.0,0,1035,55,2,10
2088.0,-24.0,0,0.0,0,2088.0,0,0,1,10,4,0.9886358955322463,1,0.0,0,1061,66,2,10
1080.0,-72.0,0,0.0,0,1080.0,0,0,1,17,3,0.9374991861986232,1,0.0,0,1101,44,2,9
1440.0,72.0,0,0.0,0,1440.0,0,0,1,36,3,0.9523803224997868,0,0.0,0,1099,48,1,4
3432.0,72.0,0,0.0,0,3432.0,1,0,2,28,4,0.979451775270612,0,0.0,0,1063,180,1,6
1344.0,0.0,0,0.0,0,1344.0,0,0,1,10,2,0.9999992559529346,0,0.0,1,1080,45,2,7
2328.0,-72.0,0,0.0,0,2328.0,0,0,1,20,3,0.9699995958335017,1,0.0,0,1067,75,2,10
2832.0,72.0,0,0.0,0,2832.0,1,0,2,17,2,0.9752062757554146,0,0.0,0,1038,155,1,5
2880.0,0.0,0,0.0,0,2880.0,1,0,1,9,3,0.9999996527778983,0,0.0,1,1060,80,2,9
3144.0,48.0,0,0.0,0,3144.0,1,0,1,3,2,0.9849620974429518,0,0.0,0,1083,76,1,5
3024.0,72.0,0,0.0,0,3024.0,0,0,2,26,3,0.9767438705607653,0,0.0,0,985,181,1,6
1080.0,-48.0,0,0.0,0,1080.0,1,1,2,8,1,0.9574459597110286,1,0.0,0,1106,98,2,10
1704.0,48.0,0,0.0,0,1704.0,0,0,1,34,4,0.9726021845877942,0,0.0,0,1092,54,1,6
984.0,24.0,0,0.0,0,984.0,1,1,1,8,5,0.9761895077485042,0,0.0,0,1056,50,2,7
2304.0,120.0,0,0.0,0,2304.0,0,0,2,10,3,0.9504946573866924,0,0.0,0,1018,142,1,5
2760.0,96.0,0,0.0,0,2760.0,0,0,1,28,4,0.9663862162513248,0,0.0,1,1117,73,1,6
2640.0,96.0,0,0.0,0,2640.0,1,1,1,14,4,0.964911928029266,0,0.0,1,1070,71,2,7
1800.0,0.0,0,0.0,0,1800.0,0,0,1,24,5,0.9999994444447531,0,0.0,0,1085,53,2,9
1584.0,0.0,0,0.0,0,1584.0,0,0,1,12,2,0.9999993686872672,0,0.0,0,1019,52,2,9
3168.0,72.0,0,0.0,0,3168.0,0,0,1,20,3,0.9777774759946061,0,0.0,0,1069,81,1,6
1656.0,120.0,0,0.0,0,1656.0,1,0,2,14,2,0.9324319074144666,0,0.0,1,1044,123,1,5
3096.0,0.0,0,0.0,0,3096.0,0,0,1,32,2,0.9999996770026882,0,0.0,0,1066,86,2,8
2880.0,120.0,0,0.0,0,2880.0,0,0,1,6,4,0.9599996800001066,0,0.0,1,1110,83,1,6
3216.0,24.0,0,0.0,0,3216.0,0,0,1,37,3,0.9925922862369486,0,0.0,0,1068,95,2,7
3480.0,0.0,0,0.0,0,3480.0,0,0,1,16,3,0.9999997126437606,0,0.0,0,1028,96,2,10
2880.0,120.0,0,0.0,0,2880.0,0,0,1,10,4,0.9599996800001066,0,0.0,0,1044,76,1,6
2856.0,-24.0,0,0.0,0,2856.0,0,0,1,37,2,0.9916663223380825,1,0.0,0,1043,83,2,8
1200.0,72.0,0,0.0,0,1200.0,0,0,1,9,4,0.9433954847519774,0,0.0,0,1076,46,1,4
1824.0,48.0,0,0.0,0,1824.0,0,0,2,10,4,0.9743584538683473,0,0.0,0,1042,122,1,6
2520.0,-24.0,0,0.0,0,2520.0,0,0,2,26,3,0.9905656483625596,1,0.0,1,1054,153,2,9
1344.0,96.0,0,0.0,0,1344.0,0,0,1,5,3,0.9333326851856353,0,0.0,0,1004,46,1,5
2784.0,72.0,0,0.0,0,2784.0,0,0,2,37,5,0.9747895746535102,0,0.0,0,1045,164,1,6
2280.0,72.0,0,0.0,0,2280.0,1,0,2,17,2,0.9693873429475582,0,0.0,0,1036,132,1,5
2328.0,-48.0,0,0.0,0,2328.0,0,0,1,3,3,0.9797975674252661,1,0.0,1,1045,64,2,10
2424.0,-24.0,0,0.0,0,2424.0,0,0,1,18,4,0.9901956739396756,1,0.0,0,1024,65,2,10
2040.0,120.0,0,0.0,0,2040.0,0,0,1,16,3,0.9444440072018484,0,0.0,1,1092,76,1,6
1248.0,-72.0,0,0.0,0,1248.0,1,1,1,9,2,0.9454538292016446,1,0.0,0,1094,54,2,10
3144.0,-48.0,0,0.0,0,3144.0,1,0,1,29,4,0.9849620974429518,1,0.0,0,1129,100,2,10
2280.0,120.0,0,0.0,0,2280.0,0,0,1,9,2,0.9499996041668315,0,0.0,0,1017,83,1,5
984.0,-24.0,0,0.0,0,984.0,0,0,1,28,4,0.9761895077485042,1,0.0,1,1074,46,2,10
2472.0,-48.0,0,0.0,0,2472.0,0,0,1,14,3,0.9809519916857175,1,0.0,0,1050,81,2,10
2736.0,0.0,0,0.0,0,2736.0,0,0,1,16,4,0.9999996345030575,0,0.0,1,1088,76,2,9
1128.0,0.0,0,0.0,0,1128.0,0,0,1,27,3,0.9999991134759633,0,0.0,0,1094,53,2,9
1752.0,120.0,0,0.0,0,1752.0,1,0,1,8,3,0.9358969359524915,0,0.0,0,1059,69,2,7
1464.0,96.0,0,0.0,0,1464.0,0,0,1,10,4,0.9384609368840149,0,0.0,0,1053,52,2,7
3000.0,0.0,0,0.0,0,3000.0,0,0,1,22,2,0.9999996666667778,0,0.0,0,1097,83,2,8
3024.0,24.0,0,0.0,0,3024.0,0,0,2,40,5,0.9921256587514242,0,0.0,1,1096,164,2,7
2568.0,0.0,0,0.0,0,2568.0,1,0,1,4,3,0.9999996105920519,0,0.0,0,1026,92,2,10
1008.0,48.0,0,0.0,0,1008.0,0,0,1,10,3,0.9545445506206908,0,0.0,0,1036,46,1,5
720.0,48.0,0,0.0,0,720.0,0,0,2,16,5,0.9374987792984645,0,0.0,0,1092,76,1,6
3024.0,48.0,0,0.0,0,3024.0,0,0,1,35,2,0.9843746795655339,0,0.0,0,1065,95,1,5
912.0,24.0,0,0.0,0,912.0,1,0,2,32,3,0.9743579333782764,0,0.0,0,1064,90,2,7
2664.0,96.0,0,0.0,0,2664.0,0,0,2,12,1,0.9652170415880283,0,0.0,0,1088,168,1,5
1464.0,96.0,0,0.0,0,1464.0,1,1,1,15,2,0.9384609368840149,0,0.0,0,1050,64,2,7
1848.0,72.0,0,0.0,0,1848.0,0,0,1,16,2,0.9624994986981777,0,0.0,0,1033,72,1,5
912.0,96.0,0,0.0,0,912.0,0,0,1,9,5,0.9047610071815405,0,0.0,0,1021,16,1,3
360.0,-48.0,0,0.0,0,360.0,0,0,1,25,3,0.8823507785520134,1,0.0,0,1075,8,2,7
1320.0,-72.0,0,0.0,0,1320.0,0,0,1,21,4,0.9482751808367954,1,0.0,0,959,21,2,8
2400.0,0.0,0,0.0,0,2400.0,0,0,1,28,2,0.9999995833335069,0,0.0,0,1068,47,2,7
1440.0,-72.0,0,0.0,0,1440.0,0,0,1,28,2,0.9523803224997868,1,0.0,0,1106,27,2,7
2376.0,-48.0,0,0.0,0,2376.0,0,0,1,25,2,0.9801976154300266,1,0.0,0,1066,41,2,8
2376.0,-24.0,0,0.0,0,2376.0,0,0,1,4,2,0.9899995875001718,1,0.0,0,1069,53,2,9
48.0,120.0,0,0.0,0,48.0,0,0,2,9,3,0.28571258504413666,0,0.0,0,1016,4,1,3
528.0,48.0,0,0.0,0,528.0,0,0,1,4,1,0.9166650752342445,0,0.0,1,1099,7,0,2
48.0,120.0,0,0.0,0,48.0,0,0,1,16,1,0.28571258504413666,0,0.0,0,1051,7,0,2
1752.0,24.0,0,0.0,0,1752.0,0,0,1,16,1,0.9864859310326966,0,0.0,1,1049,36,1,6
144.0,96.0,0,0.0,0,144.0,0,0,1,40,2,0.5999975000104166,0,0.0,0,1037,5,0,2
2040.0,96.0,0,0.0,0,2040.0,1,0,2,8,4,0.9550557326518104,0,0.0,0,1054,88,1,6
2400.0,72.0,0,0.0,0,2400.0,0,0,1,29,3,0.9708733936596303,0,0.0,0,1104,47,1,5
96.0,-72.0,0,0.0,0,96.0,1,1,2,10,4,0.5714251700882733,1,0.0,1,1054,11,2,8
0.0,96.0,0,0.0,0,0.0,0,0,1,39,4,0.0,0,0.0,0,1075,1,0,1
1944.0,120.0,0,0.0,0,1944.0,0,0,1,14,3,0.9418600087887553,0,0.0,0,984,34,1,4
264.0,72.0,0,0.0,0,264.0,1,0,1,14,3,0.7857119472858712,0,0.0,0,1040,14,1,3
1824.0,-72.0,0,0.0,0,1824.0,0,0,1,13,2,0.9620248090586451,1,0.0,0,1081,43,2,8
960.0,-24.0,0,0.0,0,960.0,0,0,1,4,1,0.9756087646252393,1,0.0,0,1079,20,1,6
168.0,-48.0,0,0.0,0,168.0,0,0,1,18,3,0.7777741769714029,1,0.0,1,1007,7,2,7
240.0,96.0,0,0.0,0,240.0,0,0,2,37,2,0.7142835884417011,0,0.0,0,1014,16,0,2
2064.0,0.0,0,0.0,0,2064.0,0,0,1,8,5,0.9999995155041106,0,0.0,0,1057,52,2,9
2184.0,-24.0,0,0.0,0,2184.0,0,0,1,17,2,0.9891299868070711,1,0.0,0,1063,47,2,8
1344.0,48.0,0,0.0,0,1344.0,0,0,1,20,4,0.9655165477611007,0,0.0,0,1048,32,1,4
336.0,24.0,0,0.0,0,336.0,0,0,1,39,4,0.9333307407479424,0,0.0,0,1091,10,1,4
24.0,48.0,0,0.0,0,24.0,1,1,1,12,2,0.3333287037680032,0,0.0,0,1051,3,0,2
768.0,-72.0,0,0.0,0,768.0,0,0,1,16,4,0.914284625851636,1,0.0,0,1054,16,1,6
696.0,-72.0,0,0.0,0,696.0,0,0,2,10,2,0.9062488199885157,1,0.0,0,1066,30,2,7
